City,EduID,AC_YEAR,Name,Locality,Street Address,VILLAGE_NAME,State,Pincode,,,,h_place_id,h_category,h_col,h_word,h_name,h_address,,
WOKHA,13050104702,2015-16,BAPTIST SCHOOL,WOKHA,CLU_ELUM,ELUMYO,Nagaland,797111,,,,ChIJ_QwoZTpPRjcRE5MZEla4Z1k,B,Locality,wokha,FERNBROOK SCHOOL,"Forest Colony,, Wokha, Nagaland 797111, India",,
DIMAPUR,13060306201,2015-16,GPS PEDUZHA,MEDZIPHEMA,MEDZIPHEMA,PEDUZHA,Nagaland,797106,,,,,,,,,,,
DIMAPUR,13060303906,2015-16,IMMANUEL SCHOOL,MEDZIPHEMA,CHUMUKEDIMA TOWN,CHUMUKEDIMA TOWN,Nagaland,797103,,,,ChIJDQYH-NIHRjcRLfo4cJHk49w,B,Pincode,797103,Ward 8 chumukedima immanuel school,"Chumukeidma, Dimapur, Nagaland 797103, India",,
DIMAPUR,13060300903,2015-16,GREAT COMMISSION KIDS ACADEMY,MEDZIPHEMA,CHUMUKEDIMA TOWN,NAGA UNITED VILLAGE,Nagaland,797106,,,,ChIJcZpFjacJRjcRxWJOh4ijpQQ,A,VILLAGE_NAME,naga united village,Great Commission Kids academy,"Naga United Village, Dimapur, Nagaland 785601, India",,
DIMAPUR,13060300307,2015-16,ST. GABRIEL,MEDZIPHEMA,CHUMUKEDIMA TOWN,CHUMUKEDIMA,Nagaland,797103,,,,ChIJeaQ8Rn4IRjcRuIaa0Ku5b3M,B,Pincode,797103,"St. Gabriel High School,","Chumukeidma, Dimapur, Nagaland 797103, India",,
KOHIMA,13070302001,2015-16,GPS TSIEMEKHU BASA,CHIEPHOBOZOU,DUMMY,TSIEMEKHOUMA BASA VILLAGE,Nagaland,797105,,,,,,,,,,,
MOKOKCHUNG,13030501101,2015-16,GPS RONGPANG,MANGKOLEMBA-II,DUMMY,MOLUNGYIMSEN VILLAGE,Nagaland,798618,,,,ChIJNRClh_0WRzcR4yZEVDqnwXg,C,City,mokokchung,GPS RONGPANG,"Mokokchung, Nagaland, India",,
MOKOKCHUNG,13030501102,2015-16,GPS LIDANG,MANGKOLEMBA-II,DUMMY,MOLUNGYIMSEN VILLAGE,Nagaland,798618,,,,,,,,,,,
MOKOKCHUNG,13030501103,2015-16,GHS MOLUNGYIMSEN,MANGKOLEMBA-II,DUMMY,MOLUNGYIMSEN VILLAGE,Nagaland,798618,,,,,,,,,,,
ZUNHEBOTO,13040402101,2015-16,GPS LUVISHE OLD,AGHUNATO,AGHUNATO  CLUSTER,LUVISHE OLD,Nagaland,798620,,,,,,,,,,,
ZUNHEBOTO,13040402201,2015-16,GPS MELAHU,AGHUNATO,AGHUNATO  CLUSTER,MELAHUMI,Nagaland,798620,,,,,,,,,,,
ZUNHEBOTO,13040402301,2015-16,GMS NGOZUBO,AGHUNATO,AGHUNATO  CLUSTER,NGOZUBO,Nagaland,798620,,,,,,,,,,,
ZUNHEBOTO,13040402401,2015-16,GPS NIZHEVI,AGHUNATO,AGHUNATO  CLUSTER,NIZHEVI,Nagaland,798620,,,,,,,,,,,
TUENSANG,13020504001,2015-16,GPS KUSONG,NOKLAK,DUMMY,KUSONG,Nagaland,798626,,,,,,,,,,,
TUENSANG,13020504101,2015-16,GPS NOKYAN 'B',NOKLAK,DUMMY,NOKYAN 'B',Nagaland,798626,,,,,,,,,,,
TUENSANG,13020504201,2015-16,GPS EKHAO,NOKLAK,DUMMY,EKHAO,Nagaland,798626,,,,,,,,,,,
TUENSANG,13020504302,2015-16,BAPTIST SCHOOL PANSO,NOKLAK,DUMMY,PANSO TOWN,Nagaland,798626,,,,ChIJsdevpPibRzcRloLkxWg1a1U,C,City,tuensang,Baptist Thangyen School,"Tuensang, Nagaland, India",,
LONGLENG,13090603201,2015-16,GPS DUNGKHAO,LONGLENG,DUMMY,DUNGKHAO,Nagaland,798625,,,,,,,,,,,
LONGLENG,13090600304,2015-16,GPS HUKPHANG C,LONGLENG,DUMMY,HUKPHANG,Nagaland,798625,,,,,,,,,,,
LONGLENG,13090601204,2015-16,GMS ORANGKONG,LONGLENG,DUMMY,ORANGKONG,Nagaland,798625,,,,,,,,,,,
KOHIMA,13070401301,2015-16,GPS ZUNPHA,TSEMINYU,DUMMY,ZUNPHA,Nagaland,797109,,,,ChIJD3GG3rw5RjcRKsowVGoReL8,B,Locality,tseminyu,"Zunpha Baptist Church, Tseminyu","Tseminyu, Nagaland, India",,
KOHIMA,13070301705,2015-16,ROSEBUD PUBLIC SCHOOL,CHIEPHOBOZOU,DUMMY,CHÜZIEMA  VILLAGE,Nagaland,797001,,,,ChIJ8VVNZKchRjcREFFDm8OHtHU,C,City,kohima,"Assam Rifles Public school, Kohima","Kohima, Nagaland, India",,
KOHIMA,13070701301,2015-16,ST. JOSEPH HIGH SCHOOL,KOHIMA URBAN,DUMMY,WARD 13 - CHANDMARI LOWER WARD,Nagaland,797001,,,,ChIJN9Gqe6khRjcRAZ8UgpnyStA,B,Pincode,797001,St Joseph School,"Lower chandmari, Chandmari Colony, Kohima, Nagaland 797001, India",,
KOHIMA,13070701302,2015-16,GMS CHANDMARI LOWER,KOHIMA URBAN,DUMMY,WARD 13 - CHANDMARI LOWER WARD,Nagaland,797001,,,,,,,,,,,
KOHIMA,13070701401,2015-16,PUBLIC SCHOOL DZÜVÜRÜ,KOHIMA URBAN,DUMMY,WARD 14 - PORTERLANE,Nagaland,797001,,,,ChIJ3-m-BoYhRjcRaLPxExRndVw,B,Pincode,797001,G.Rio School,"High School Colony, Kohima, Nagaland 797001, India",,
PHEK,13080200306,2015-16,BAPTIST SCHOOL KHEZHAKENO,PFUTSERO,DUMMY,KHEZHAKENO,Nagaland,797107,,,,ChIJw8bYyj6CSDcRw4JGyWDtU78,B,Locality,pfutsero,Baptist School,"Pfutsero, Nagaland 797107, India",,
PHEK,13080200401,2015-16,GPS PHOLA BASA,PFUTSERO,DUMMY,PHOLAMI,Nagaland,797107,,,,,,,,,,,
MOKOKCHUNG,13030100708,2015-16,GPS SALANG,MOKOKCHUNG VILLAGE,DUMMY,LONGSA VILLAGE,Nagaland,798601,,,,,,,,,,,
MOKOKCHUNG,13030100709,2015-16,GMS IMNATSUNGDA,MOKOKCHUNG VILLAGE,DUMMY,LONGSA VILLAGE,Nagaland,798601,,,,,,,,,,,
WOKHA,13050107101,2015-16,GPS NIROPEN WARD,WOKHA,CLU_GPS NIROPEN,NIROPEN WARD WKA,Nagaland,797111,,,,,,,,,,,
WOKHA,13050108701,2015-16,GPS DOYANG HYDRO PROJECT R/BANK,WOKHA,CLU_WOZH,DOYANG HYDRO PROJECTR/BANK,Nagaland,797111,,,,,,,,,,,
WOKHA,13050107903,2015-16,GMS WOKHA TOWN 'D',WOKHA,CLU_GPS WOKHA TOWN,FOREST COLONY WKA,Nagaland,797111,,,,ChIJhfaeMjlPRjcRyOs_1l8Y6nU,B,Locality,wokha,GMS,"Wokha, Nagaland 797111, India",,
WOKHA,13050108801,2015-16,DON BOSCO SCHOOL SHUMINGDONG,WOKHA,CLU_WOKHA,SHUMINGDONG COLONY,Nagaland,797111,,,,ChIJ____zxVPRjcRY-pOQXp6a1c,B,Locality,wokha,Don Bosco Higher Secondary School,"Orchid Colony, Wokha, Nagaland, India",,
WOKHA,13050101202,2015-16,GHS NYIRO CENTER,WOKHA,CLU_WOKHA,NYIRO CENTRE,Nagaland,797111,,,,,,,,,,,
WOKHA,13050202102,2015-16,DON BOSCO SCHOOL,SANIS,SANIS,MOILAN,Nagaland,797111,,,,ChIJB_kEAjxPRjcRrVKxNiYt2mA,B,Pincode,797111,Don Bosco Higher Secondary School,"Kohima-Mokokchung Rd, Wokha, Nagaland 797111, India",,
WOKHA,13050201901,2015-16,GPS LOTSU,SANIS,SANIS,LOTSU,Nagaland,797111,,,,,,,,,,,
WOKHA,13050200401,2015-16,GPS PANGTI SEC 'A',SANIS,SANIS,PANGTI,Nagaland,797111,,,,,,,,,,,
DIMAPUR,13060501606,2015-16,ST PAUL HR. SEC. SCHOOL,DIMAPUR URBAN,DIMAPUR,LHOMITHI,Nagaland,797112,,,,ChIJS3e_KCTiRTcRCn5PuM43wcg,A,Street Address,dimapur,Saint Paul Higher Secondary School,"Signal Bosti, Dimapur, Nagaland 797113, India",,
DIMAPUR,13060501720,2015-16,ZAKIESATO MEMORIAL HR. SEC.SCH,DIMAPUR URBAN,DIMAPUR,CHURCH ROAD DIMAPUR,Nagaland,797112,,,,ChIJDUEdwo0JRjcRHeiH9yVf32s,A,Street Address,dimapur,Christina Memorial Hr. Sec. School,"Ao Yimti, Dimapur, Nagaland 797115, India",,
TUENSANG,13020301001,2015-16,GPS/GMS TRONGER 'A',LONGKHIM,DUMMY,TRONGAR,Nagaland,798616,,,,,,,,,,,
TUENSANG,13020301002,2015-16,GPS SINGTHONG TRONGER 'B',LONGKHIM,DUMMY,TRONGAR,Nagaland,798616,,,,,,,,,,,
DIMAPUR,13060407101,2015-16,GPS TOSHIHO,NUILAND,NIHOKHU,TOSHIHO,Nagaland,797112,,,,,,,,,,,
DIMAPUR,13060302302,2015-16,GMS HEKHESHE ,MEDZIPHEMA,MEDZIPHEMA,HEKESHE,Nagaland,797106,,,,,,,,,,,
DIMAPUR,13060304703,2015-16,GMS MOLVOM ,MEDZIPHEMA,MEDZIPHEMA,MOLVOM,Nagaland,797106,,,,,,,,,,,
DIMAPUR,13060300803,2015-16,GHS MOAVA  ,MEDZIPHEMA,MEDZIPHEMA,MOAVA,Nagaland,797112,,,,,,,,,,,
DIMAPUR,13060300403,2015-16,S.F.S SCHOOL,MEDZIPHEMA,MEDZIPHEMA,PIPHEMA A,Nagaland,797106,,,,ChIJO72mXyAFRjcRfUtu5EdDACI,A,Street Address,medziphema,SFS Hr. Sec. School,"Medziphema, Nagaland 797106, India",,
MON,13010705838,2015-16,"GPS TOMPANG WARD, MON TOWN",MON,DUMMY,MON TOWN,Nagaland,798621,,,,,,,,,,,
MON,13010700102,2015-16,GPS TOTOK CHINGNYU - A,MON,DUMMY,TOTOK CHINGNYU,Nagaland,798621,,,,ChIJHRRCotlgRzcR-LlHHsF3c-4,B,Locality,mon,Totok Chingnyu Baptist Church.,"Mon, Nagaland, India",,
MON,13010700103,2015-16,GPS TOTOK CHINGNYU - B,MON,DUMMY,TOTOK CHINGNYU,Nagaland,798621,,,,ChIJHRRCotlgRzcR-LlHHsF3c-4,B,Locality,mon,Totok Chingnyu Baptist Church.,"Mon, Nagaland, India",,
MON,13010200711,2015-16,"DON BOSCO SCHOOL, TIZIT TOWN",TIZIT,DUMMY,TIZIT TOWN,Nagaland,798602,,,,ChIJw6kyreGnODcRSe6WjVfFj3w,B,Locality,tizit,Don Bosco School,"Tizit, Nagaland 798602, India",,
MON,13010200712,2015-16,"LITTLE FLOWER SCHOOL, TIZIT VILLAGE",TIZIT,DUMMY,TIZIT TOWN,Nagaland,798602,,,,ChIJTxXrG9NfRzcRJXmZyUsxDyQ,C,City,mon,Little Flower High School Mon,"Tuensang-Mon-Naginimora Rd, Mon, Nagaland 798621, India",,
TUENSANG,13020500406,2015-16,VISION SCHOOL,NOKLAK,DUMMY,NOKLAK TOWN,Nagaland,798626,,,,,,,,,,,
TUENSANG,13020500408,2015-16,HOLY ANGELS SCHOOL,NOKLAK,DUMMY,NOKLAK TOWN,Nagaland,798626,,,,,,,,,,,
TUENSANG,13020500501,2015-16,GPS/GMS NOKYAN 'A',NOKLAK,DUMMY,NOKYAN,Nagaland,798626,,,,,,,,,,,
MON,13010701901,2015-16,GPS LONGPHOAH,MON,DUMMY,LONGPOAH,Nagaland,798621,,,,,,,,,,,
KOHIMA,13070800802,2015-16,GMS KIRUPHEMA,SECHU ZUBZA,NOT APPLICABLE,KIRUPHE PEDUCHA VILLAGE,Nagaland,797001,,,,ChIJZ1dgKW0ZRjcR5_4-v06KEYQ,C,City,kohima,Kiruphema Government Middle School (GMS),"Kohima, Nagaland, India",,
KOHIMA,13070800803,2015-16,GPS LIELHOKHUZOU,SECHU ZUBZA,NOT APPLICABLE,KIRUPHE PEDUCHA VILLAGE,Nagaland,797126,,,,,,,,,,,
KOHIMA,13070800901,2015-16,GMS MENGUJUMA,SECHU ZUBZA,NOT APPLICABLE,MENGUZOUMA VILLAGE,Nagaland,797001,,,,,,,,,,,
KOHIMA,13070801001,2015-16,GMS ORPHANAGE SEITHOGEI,SECHU ZUBZA,NOT APPLICABLE,SEITHOGEI VILLAGE,Nagaland,797001,,,,,,,,,,,
KOHIMA,13070801101,2015-16,GMS THEKREJUMA,SECHU ZUBZA,NOT APPLICABLE,THEKREJUMA,Nagaland,797106,,,,,,,,,,,
ZUNHEBOTO,13040200604,2015-16,GHS AKULUTO,AKULUTO,AKULUTO CLUSTER,AKULUTO TOWN,Nagaland,798627,,,,,,,,,,,
ZUNHEBOTO,13040202901,2015-16,GPS YESHOLUTOMI,AKULUTO,AKULUTO CLUSTER,YESHOLUTOMI,Nagaland,798627,,,,,,,,,,,
ZUNHEBOTO,13040200201,2015-16,GPS ALAPHUMI,AKULUTO,AKULUTO CLUSTER,ALAPHUMI,Nagaland,798627,,,,,,,,,,,
DIMAPUR,13060303905,2015-16,MODERN SCHOOL,MEDZIPHEMA,CHUMUKEDIMA TOWN,CHUMUKEDIMA TOWN,Nagaland,797103,,,,ChIJh5CdAoMIRjcRqikmyQ-z8Ic,B,Pincode,797103,Modern School,"Dimapur,, Chumukeidma, Dimapur, Nagaland 797103, India",,
DIMAPUR,13060303908,2015-16,"ST JOSEPH HR. SEC. SCHOOL, CHUMUKEDIMA",MEDZIPHEMA,CHUMUKEDIMA TOWN,CHUMUKEDIMA TOWN,Nagaland,797103,,,,ChIJCVoOo2gIRjcRWEFoRM7telk,C,City,dimapur,St. Joseph Hr. Sec. School,"Dimapur, Nagaland, India",,
DIMAPUR,13060301404,2015-16,CHARITY RESIDENTIAL SCHOOL,MEDZIPHEMA,CHUMUKEDIMA TOWN,5TH MILE MODEL VILL,Nagaland,797112,,,,ChIJPfxHs0wIRjcR6JhsMKxzAvw,C,City,dimapur,Charity Residential School,"Sugar Mill Colony, Dimapur, Nagaland 797115, India",,
DIMAPUR,13060300201,2015-16,GMS RUZAPHEMA ,MEDZIPHEMA,MEDZIPHEMA,RUZAPHEMA,Nagaland,797106,,,,,,,,,,,
MOKOKCHUNG,13030503212,2015-16,GMS MANGKOLEMBA'II',MANGKOLEMBA-II,DUMMY,MANGKOLEMBA TOWN,Nagaland,798604,,,,,,,,,,,
MOKOKCHUNG,13030500103,2015-16,GPS TEKONGKULEM,MANGKOLEMBA-II,DUMMY,CHANGKI VILLAGE,Nagaland,798601,,,,ChIJ8e9VN-ABRzcR4z_Kk1JKtfw,B,Pincode,798601,Tekongkulem Primary School,"Changki, Nagaland 798601, India",,
MOKOKCHUNG,13030500104,2015-16,GPS AODANG,MANGKOLEMBA-II,DUMMY,CHANGKI VILLAGE,Nagaland,798601,,,,,,,,,,,
PHEK,13080201613,2015-16,WOODLAND C.S.R.PFUTSERO,PFUTSERO,DUMMY,PFUTSERO TOWN/WARD,Nagaland,797107,,,,,,,,,,,
DIMAPUR,13060208201,2015-16,GPS KHUGHOVI,KUSHIABILL,KHAGHABOTO,KHUGHOVI,Nagaland,797112,,,,,,,,,,,
DIMAPUR,13060211301,2015-16,GPS LUZHETO,KUSHIABILL,KUHUBOTO TOWN,LUZHETO,Nagaland,797112,,,,,,,,,,,
DIMAPUR,13060203402,2015-16,DELHI PUBLIC SCHOOL,KUSHIABILL,KHAGHABOTO,DAROGAPATHAR,Nagaland,797115,,,,ChIJx5eJlfAJRjcR0ZQrt-5YLTc,A,VILLAGE_NAME,darogapathar,Delhi Public School,"2 1/2 Mile, Darogapathar, Opp High Noon Restaurant, Dimapur, Nagaland 797115, India",,
DIMAPUR,13060403101,2015-16,GPS GHOTOVI,NUILAND,NIULAND,GHOTOVI,Nagaland,797112,,,,,,,,,,,
KOHIMA,13070201203,2015-16,ST XAVIER'S SCHOOL KIDIMA,VISWEMA,DUMMY,KEDIMA VILLAGE,Nagaland,797127,,,,ChIJYY9jSXIZRjcR9KUs88s_n_Q,C,City,kohima,St Francis Xavier school,"Kohima, Nagaland 797002, India",,
KOHIMA,13070100102,2015-16,GHSS SEIKHAZOU,L .KHEL KOHIMA,DUMMY,D. KHEL KOHIMA VILLAGE,Nagaland,797003,,,,ChIJt9PB_AwhRjcRAbb77GhMfQ8,B,Pincode,797003,"Government Higher Secondary School, Seikhazou","Kohima, Nagaland 797003, India",,
MOKOKCHUNG,13030500105,2015-16,GHS CHANGKI,MANGKOLEMBA-II,DUMMY,CHANGKI VILLAGE,Nagaland,798604,,,,ChIJ4e2xFcepRzcRRGKxUfgVc6U,C,City,mokokchung,Changki Community Hall,"Kumlong, Mokokchung, Nagaland 798601, India",,
MOKOKCHUNG,13030500106,2015-16,MISSION SCHOOL,MANGKOLEMBA-II,DUMMY,CHANGKI VILLAGE,Nagaland,798601,,,,ChIJe0zizcepRzcR94Qz39Um2QI,B,Pincode,798601,"Boys Hostel, Jubilee Memorial School","Aongza, Mokokchung, Nagaland 798601, India",,
ZUNHEBOTO,13040104105,2015-16,GPS SURUMI NORTH,ZUNHEBOTO,ZUNHEBOTO CLUSTER,SURUMI,Nagaland,798620,,,,,,,,,,,
ZUNHEBOTO,13040601801,2015-16,GPS IGHANUMI,PUGHOBOTO,PUGHOBOTO  CLUSTER,IGHANUMI,Nagaland,798620,,,,,,,,,,,
ZUNHEBOTO,13040104503,2015-16,GPS A/SAGHE M,ZUNHEBOTO,ZUNHEBOTO CLUSTER,A/SAGHE M,Nagaland,798620,,,,,,,,,,,
ZUNHEBOTO,13040602401,2015-16,GMS KICHILIMI,PUGHOBOTO,PUGHOBOTO  CLUSTER,KICHILIMI,Nagaland,798620,,,,,,,,,,,
DIMAPUR,13060403502,2015-16,GMS SUNITO ,NUILAND,NIULAND,SUNITO,Nagaland,797112,,,,,,,,,,,
DIMAPUR,13060402003,2015-16,GMS HEVIKHE ,NUILAND,NIULAND,HEVIKHE,Nagaland,797112,,,,,,,,,,,
DIMAPUR,13060201402,2015-16,ST MARY'S HR. SEC. SCHOOL,KUSHIABILL,KHUSHIABILL,PADUMPUKHRI,Nagaland,797116,,,,ChIJE-Ouih8KRjcRfZgobBESq5Y,B,Pincode,797116,St. Mary Higher Secondary School,"Padum Pukhuri, 2  Mile, Dimapur, Nagaland 797116, India",,
DIMAPUR,13060204502,2015-16,ZION SCHOOL,KUSHIABILL,KHAGHABOTO,KACHARIGAON,Nagaland,797112,,,,ChIJAQAAQNrjRTcRL0ERl9D9RE4,A,VILLAGE_NAME,kacharigaon,Zion School,"Kacharigaon, Dimapur, Nagaland 782480, India",,
KIPHIRE,13100800103,2015-16,LOYOLA HIGHER SECONDARY SCHOOL KIPHIRE,KIPHERE,DUMMY,KIPHIRE TOWN,Nagaland,798611,,,,ChIJFewLKMfrRzcRIPEfPVWr1VM,B,Pincode,798611,"Loyola Higher Secondary School, Kiphire","Kiphire, Nagaland 798611, India",,
KIPHIRE,13100802702,2015-16,GMS LONGMATRA VILLAGE,KIPHERE,DUMMY,LONGMATRA VILLAGE,Nagaland,798611,,,,,,,,,,,
KIPHIRE,13100800104,2015-16,SARAMATI  VIEW MODERN SCHOOL,KIPHERE,DUMMY,KIPHIRE TOWN,Nagaland,798611,,,,ChIJgb3PnMTrRzcRs4MqaD_TKKw,B,Pincode,798611,Saramati View High School,"Kiphire, Nagaland 798611, India",,
MOKOKCHUNG,13030400104,2015-16,GHS UNGER,CHANGTONGYA-B,DUMMY,UNGER VILLAGE,Nagaland,798614,,,,,,,,,,,
DIMAPUR,13060204603,2015-16,GPS DOSHEHE,KUSHIABILL,KHUSHIABILL,KHUSHIABILL,Nagaland,797112,,,,,,,,,,,
DIMAPUR,13060210902,2015-16,GMS SAHOI  ,KUSHIABILL,KUHUBOTO TOWN,SAHOI,Nagaland,797112,,,,ChIJTdgWKMcHRjcRjEqirdE7ncc,B,Pincode,797112,"GMS, Chumukedima Village","Dimapur, Nagaland 797112, India",,
DIMAPUR,13060208703,2015-16,BAPTIST SCHOOL,KUSHIABILL,KHAGHABOTO,KUHUBOTO,Nagaland,797112,,,,ChIJ8_mlR43hRTcRt7Nc4ymlxyo,B,Pincode,797112,Christian Higher Secondary School,"Church Rd, N.S.T. Colony, Dimapur, Nagaland 797112, India",,
DIMAPUR,13060208603,2015-16,GMS PUKHATO ,KUSHIABILL,KHAGHABOTO,PUKAHATO,Nagaland,797112,,,,,,,,,,,
DIMAPUR,13060101902,2015-16,GMS ZUTOVI  ,DHANSIRIPAR,SINGRIJAN,ZUTOVI,Nagaland,797112,,,,,,,,,,,
DIMAPUR,13060300905,2015-16,GHS NAGA UNITED ,MEDZIPHEMA,CHUMUKEDIMA TOWN,NAGA UNITED VILLAGE,Nagaland,797112,,,,,,,,,,,
DIMAPUR,13060300305,2015-16,LITTLE FLOWER SCHOOL,MEDZIPHEMA,CHUMUKEDIMA TOWN,CHUMUKEDIMA,Nagaland,797103,,,,ChIJTY2pCIgIRjcRmrjh2lHDZCU,C,City,dimapur,Little Flower School,"NH29, Chumukeidma, Dimapur, Nagaland 797115, India",,
DIMAPUR,13060303912,2015-16,SHEKINAH SCHOOL,MEDZIPHEMA,CHUMUKEDIMA TOWN,CHUMUKEDIMA TOWN,Nagaland,797112,,,,,,,,,,,
MON,13010801301,2015-16,GPS LOWER  TIRU,WAKCHING,DUMMY,LOWER TIRU,Nagaland,798623,,,,,,,,,,,
MON,13010801501,2015-16,GPS WAKCHING CHINGLA,WAKCHING,DUMMY,WAKCHING CHINGLA,Nagaland,798621,,,,,,,,,,,
MON,13010101901,2015-16,GPS PESSAO CHANGLU,TOBU,DUMMY,PESSAO CHANGLU,Nagaland,798624,,,,,,,,,,,
MON,13010102001,2015-16,GPS SHINNYU,TOBU,DUMMY,SHINNYU VILLAGE,Nagaland,798624,,,,,,,,,,,
MON,13010102201,2015-16,GPS WANGSHU CHANGLE,TOBU,DUMMY,WANGSHU CHANGLE,Nagaland,798624,,,,,,,,,,,
KOHIMA,13070401601,2015-16,GPS TSEMINYU OLD TOWN,TSEMINYU,DUMMY,TSEMINYU OLD TOWN,Nagaland,797109,,,,,,,,,,,
KOHIMA,13070401602,2015-16,GHSS TSEMINYU TOWN,TSEMINYU,DUMMY,TSEMINYU OLD TOWN,Nagaland,797109,,,,ChIJmf0k4tE5RjcRj97qKtoggHs,C,City,kohima,Tseminyu town hall,"Kohima, Nagaland, India",,
KOHIMA,13070401603,2015-16,BAPTIST HR SEC SCHOOL TSEMINYU TOWN,TSEMINYU,DUMMY,TSEMINYU OLD TOWN,Nagaland,797109,,,,ChIJkc9eWbQhRjcRKhBdfUDIC8k,C,City,kohima,Ministers' Hill Baptist Higher Secondary School,"Minister Hill, Kohima, Nagaland 797005, India",,
KOHIMA,13070401604,2015-16,ASSEMBLY OF GOD SCHOOL,TSEMINYU,DUMMY,TSEMINYU OLD TOWN,Nagaland,797109,,,,ChIJn0e_YrohRjcR8R0TlSJBtWg,C,City,kohima,Assembly Of God High School,"Kohima, Nagaland, India",,
PHEK,13080401603,2015-16,GPS. CHOZUBA VILLAGE 'B',CHOZUBA,DUMMY,CHOZUBA VILLAGE,Nagaland,797104,,,,,,,,,,,
PHEK,13080401604,2015-16,GMS CHOZUBA VILLAGE 'C',CHOZUBA,DUMMY,CHOZUBA VILLAGE,Nagaland,797104,,,,,,,,,,,
PHEK,13080401605,2015-16,ALPHA SCHOOL,CHOZUBA,DUMMY,CHOZUBA VILLAGE,Nagaland,797104,,,,ChIJa05GeKAuRjcR313wDlwvBBo,B,Locality,chozuba,Alpha English School Chozuba,"Chozuba, Nagaland 797104, India",,
MOKOKCHUNG,13030101602,2015-16,CHILDREN SCHOOL,MOKOKCHUNG VILLAGE,DUMMY,AONGZA WARD,Nagaland,798601,,,,ChIJJcA_rsmpRzcRQuYpD2NZqH0,B,Pincode,798601,Jubilee Memorial School Mokokchung,"Salangtem, Mokokchung, Nagaland 798601, India",,
WOKHA,13050105101,2015-16,GPS TSUNGZA,WOKHA,CLU_GPS MERIYAN,TSUNGZA,Nagaland,797111,,,,,,,,,,,
DIMAPUR,13060502501,2015-16,CHARISMA SCHOOL,DIMAPUR URBAN,DIMAPUR,CIRCUIT HOUSE COLONY,Nagaland,797112,,,,,,,,,,,
DIMAPUR,13060500506,2015-16,GREENWOOD H.SEC SCHOOL,DIMAPUR URBAN,DIMAPUR,NAGARJAN,Nagaland,797112,,,,ChIJK3-ksxDiRTcRmpjQd3iM8lw,A,Street Address,dimapur,Greenwood School,"Kuda Village, Half Nagarjan, Dimapur, Nagaland 797112, India",,
DIMAPUR,13060504401,2015-16,GPS TOULAZOUMA,DIMAPUR URBAN,DIMAPUR,TOULAZOUMA,Nagaland,797112,,,,,,,,,,,
DIMAPUR,13060300607,2015-16,EDEN HR. SEC. SCHOOL (MEDZI TOWN),MEDZIPHEMA,MEDZIPHEMA,MEDZIPHEMA TOWN,Nagaland,797106,,,,ChIJ8_mlR43hRTcRt7Nc4ymlxyo,C,City,dimapur,Christian Higher Secondary School,"Church Rd, N.S.T. Colony, Dimapur, Nagaland 797112, India",,
MON,13010801601,2015-16,GPS UPPER NAMTHAI,WAKCHING,DUMMY,UPPER NAMTHAI,Nagaland,798621,,,,,,,,,,,
MON,13010801701,2015-16,GPS WANCHING YONGMUOH,WAKCHING,DUMMY,WANCHING (YONGMUOH),Nagaland,798621,,,,,,,,,,,
MON,13010801801,2015-16,GPS MAHUNG (MAOTING),WAKCHING,DUMMY,MAHUNG (MAOTING),Nagaland,798621,,,,,,,,,,,
MOKOKCHUNG,13030501107,2015-16,CLARK MEMORIAL SCHOOL,MANGKOLEMBA-II,DUMMY,MOLUNGYIMSEN VILLAGE,Nagaland,798618,,,,,,,,,,,
MOKOKCHUNG,13030501401,2015-16,GPS LONGJEMDANG,MANGKOLEMBA-II,DUMMY,LONGJEMDANG VILLAGE,Nagaland,798604,,,,,,,,,,,
MOKOKCHUNG,13030501501,2015-16,GPS JAPU,MANGKOLEMBA-II,DUMMY,JAPU VILLAGE,Nagaland,798604,,,,,,,,,,,
MOKOKCHUNG,13030400512,2015-16,SPRINGFIELD PREPARATORY SCHOOL,CHANGTONGYA-B,DUMMY,CHANGTONGYA TOWN,Nagaland,798613,,,,,,,,,,,
ZUNHEBOTO,13040402501,2015-16,GMS PHULESHETO,AGHUNATO,AGHUNATO  CLUSTER,PHULESHETO,Nagaland,798620,,,,,,,,,,,
ZUNHEBOTO,13040402601,2015-16,GHS SAHUBOTO,AGHUNATO,AGHUNATO  CLUSTER,SATAMI,Nagaland,798620,,,,,,,,,,,
ZUNHEBOTO,13040402801,2015-16,GMS THOKIHI,AGHUNATO,AGHUNATO  CLUSTER,THOKIHI,Nagaland,798620,,,,,,,,,,,
KOHIMA,13070401501,2015-16,GPS TSEMINYU VILLAGE,TSEMINYU,DUMMY,TSEMINYU VILLAGE,Nagaland,797109,,,,,,,,,,,
MON,13010102401,2015-16,GPS CHANGKHONG,TOBU,DUMMY,CHANGKHONG,Nagaland,798624,,,,,,,,,,,
MON,13010102701,2015-16,GPS YAKSHU CHANGLE,TOBU,DUMMY,YAKSHU CHANGLE,Nagaland,798624,,,,,,,,,,,
MON,13010102801,2015-16,GPS KAPJANGYEANG,TOBU,DUMMY,KAPJANGYEANG,Nagaland,798624,,,,,,,,,,,
MON,13010100202,2015-16,GPS YAKSHU - B,TOBU,DUMMY,YAKSHU,Nagaland,798624,,,,,,,,,,,
LONGLENG,13090601001,2015-16,GPS YACHEM 'A',LONGLENG,DUMMY,YACHEM,Nagaland,798625,,,,,,,,,,,
